VIT_01s0011g01460.t01	GO:0003937	GO:0010319	GO:0006189	GO:0009570	GO:0005829	GO:0009507	GO:0009536	GO:0004643	GO:0009409																																											
VIT_01s0011g01470.t01	GO:0042753	GO:0010017	GO:0005634	GO:0010018	GO:0008270	GO:0009639	GO:1900056	GO:0005515	GO:0045893	GO:0010218	GO:0003700																																									
VIT_01s0011g01480.t01	GO:0005634	GO:0009506	GO:0005515	GO:0000122	GO:0042735	GO:0006338	GO:0003682	GO:0000785	GO:0003677	GO:0042393	GO:0016887																																									
VIT_01s0011g01490.t01	GO:0006468	GO:0007165	GO:0004672	GO:0005634	GO:0004712	GO:0005737																																														
VIT_01s0011g01510.t01	GO:0015079	GO:0016020	GO:0005737	GO:0005886	GO:0009555	GO:0071805	GO:0006813																																													
VIT_01s0011g01520.t01	GO:0043436	GO:0009062	GO:0008670	GO:0010035	GO:0005777	GO:0019748	GO:0000325																																													
VIT_01s0011g01540.t01	GO:0003674	GO:0009888	GO:0005737																																																	
VIT_01s0011g01560.t01	GO:0005515	GO:0048481	GO:0045595	GO:0045944	GO:0048316	GO:0005634	GO:0003700	GO:0000981	GO:2000029	GO:0000977	GO:0006357	GO:0080155	GO:0008360	GO:0080060	GO:0000978	GO:0046983	GO:0051302																																			
VIT_01s0011g01570.t01	GO:0009506	GO:0030126	GO:0006890	GO:0006888	GO:0010035	GO:0051301	GO:0051645	GO:0005886																																												
VIT_01s0011g01580.t01	GO:0003674	GO:0005739	GO:0008150																																																	
VIT_01s0011g01590.t01	GO:0005737	GO:0004674	GO:0018107	GO:0005524	GO:0018105	GO:0004713	GO:0005829																																													
VIT_01s0011g01600.t01	GO:0006486	GO:0005794	GO:0005802	GO:0016757	GO:0000138	GO:0045489	GO:0005515	GO:0005768																																												
VIT_01s0011g01610.t01	GO:0005576	GO:0009507	GO:0016787	GO:0005737																																																
VIT_01s0011g01620.t01	GO:0009507	GO:0006979	GO:0032542	GO:0016667	GO:0005737	GO:0034599	GO:0005739																																													
VIT_01s0011g01630.t01	GO:0005515	GO:0010090	GO:0030031	GO:0045893	GO:0009825	GO:0005789	GO:0031209	GO:0045010	GO:0005886	GO:0007015	GO:0000902	GO:0030866	GO:0016477	GO:0005634																																						
VIT_01s0011g01640.t01	GO:0009860	GO:0012505	GO:0005794	GO:0000938	GO:0032456	GO:0042147	GO:0019905	GO:0000139	GO:0019953	GO:0005515	GO:0006896																																									
VIT_01s0011g01650.t01	GO:0009543	GO:0003755	GO:0009416																																																	
VIT_01s0011g01660.t01	GO:0016192	GO:0005768	GO:0005886																																																	
VIT_01s0011g01680.t01	GO:0005524	GO:0042026	GO:0009507	GO:0005737	GO:0009793	GO:0006457																																														
VIT_01s0011g01690.t01	GO:0005634	GO:0005737	GO:0008270	GO:0008150																																																
VIT_01s0011g01700.t01	GO:0005634	GO:0005737	GO:0008270	GO:0008150																																																
VIT_01s0011g01710.t01	GO:0060321	GO:0005634	GO:0008104	GO:0006893	GO:0003674	GO:0000145																																														
VIT_01s0011g01720.t01	GO:0005634	GO:0006401	GO:0003674	GO:0032299																																																
VIT_01s0011g01730.t01	GO:0005575	GO:0048580	GO:0009416	GO:0003674																																																
VIT_01s0011g01760.t01	GO:0005575	GO:0048580	GO:0009416	GO:0003674																																																
VIT_01s0011g01790.t01	GO:0009625	GO:0043394	GO:0030246																																																	
VIT_01s0011g01800.t01	GO:0046855	GO:0046854	GO:0006020	GO:0009570	GO:0052832	GO:0008934	GO:0006021	GO:0009507	GO:0052833	GO:0007165																																										
VIT_01s0011g01820.t01	GO:0006412	GO:0005737	GO:0022625	GO:0044085	GO:0003729	GO:0022626	GO:0005829	GO:0010035	GO:0003735																																											
VIT_01s0011g01830.t01	GO:0009395	GO:0005829	GO:0004620	GO:0005737	GO:0006629	GO:0008374																																														
VIT_01s0011g01850.t01	GO:0009055	GO:0019752	GO:0005506	GO:0020037	GO:0009507																																															
VIT_01s0011g01870.t01	GO:0008150	GO:0003674	GO:0005575																																																	
VIT_01s0011g01890.t01	GO:0005737	GO:0004364	GO:0009507	GO:0071456	GO:0005829	GO:0006749																																														
VIT_01s0011g01900.t01	GO:0005737	GO:0004364	GO:0009507	GO:0071456	GO:0005829	GO:0006749																																														
VIT_01s0011g01910.t01	GO:0008150	GO:0003674	GO:0009507																																																	
VIT_01s0011g01920.t01	GO:0003674	GO:0005576	GO:0008150																																																	
VIT_01s0011g01930.t01	GO:0016757	GO:0005739	GO:0005794																																																	
VIT_01s0011g01940.t01	GO:0003674	GO:0005634	GO:0008150																																																	
VIT_01s0011g01960.t01	GO:0019773	GO:0010498	GO:0006511	GO:0005739	GO:0009507	GO:0005829	GO:0005839	GO:0000502																																												
VIT_01s0011g01970.t01	GO:0005739	GO:0010239	GO:0003729																																																	
VIT_01s0011g01990.t01	GO:0009249	GO:0005739	GO:0005960	GO:0005524	GO:0019464	GO:0005737																																														
VIT_01s0011g02000.t01	GO:0048646	GO:0010016	GO:0048507	GO:0009812	GO:0005576	GO:0004185																																														
VIT_01s0011g02020.t01	GO:0009249	GO:0005739	GO:0005960	GO:0005524	GO:0019464	GO:0005737																																														
VIT_01s0011g02030.t01	GO:0048646	GO:0010016	GO:0048507	GO:0009812	GO:0005576	GO:0004185																																														
VIT_01s0011g02040.t01	GO:0005634	GO:0010228	GO:0045292	GO:0071004	GO:0010628	GO:0003723	GO:0005686	GO:0000398	GO:0009648	GO:0005684	GO:0034613	GO:0071013	GO:2000026																																							
VIT_01s0011g02060.t01	GO:0020037	GO:0005506	GO:0042761	GO:0010345	GO:0016705	GO:0005783	GO:0009507																																													
VIT_01s0011g02070.t01	GO:0071407	GO:0009620	GO:0031347	GO:0009723	GO:0009072	GO:0042742	GO:0005634	GO:0009755	GO:0002376	GO:0003674																																										
VIT_01s0011g02080.t01	GO:0022625	GO:0005829	GO:0005737																																																	
VIT_01s0011g02090.t01	GO:0022625	GO:0005829	GO:0005737																																																	
VIT_01s0011g02100.t01	GO:0006515	GO:0009535	GO:0009570	GO:0004252	GO:0004176	GO:0050897	GO:0005739	GO:0005759	GO:0009840	GO:0051117	GO:0005829	GO:0009536	GO:0009507	GO:0009368	GO:0008270	GO:0009532																																				
VIT_01s0011g02120.t01	GO:0009910	GO:0006397	GO:0048497	GO:0006357	GO:0005634	GO:0003690	GO:0003712	GO:0048510	GO:0043481	GO:0003700																																										
VIT_01s0011g02130.t01	GO:1901701	GO:0009755	GO:0005515	GO:0005634	GO:0033993																																															
VIT_01s0011g02150.t01	GO:0009543	GO:0009534	GO:0009535	GO:0009941	GO:0009507	GO:0009579	GO:0009533	GO:0009570	GO:0031977	GO:0065003	GO:0009657	GO:0009536																																								
VIT_01s0011g02160.t01	GO:0009536	GO:0010628	GO:0009506	GO:0009888																																																
VIT_01s0011g02170.t01	GO:0005576	GO:0008810	GO:0005515	GO:0030246																																																
VIT_01s0011g02180.t01	GO:0010305	GO:0010588	GO:0048367	GO:0005515	GO:0006364	GO:0048366	GO:0034057	GO:0001731	GO:0003729	GO:0000478	GO:0005730	GO:0080056	GO:0033592	GO:0080057	GO:0005739	GO:0048364	GO:0042254	GO:0043024	GO:0005634																																	
VIT_01s0011g02190.t01	GO:0005634	GO:0042147	GO:0034066	GO:0031985	GO:0000139	GO:0090406																																														
VIT_01s0011g02200.t01	GO:0005829	GO:0006542	GO:0005737	GO:0005515	GO:0005886	GO:0004356	GO:0042128	GO:0009506	GO:0010150	GO:0009505	GO:0005507	GO:0009536	GO:0022626																																							
VIT_01s0011g02220.t01	GO:0005741	GO:0140570	GO:0005634	GO:0005524	GO:0016887																																															
VIT_01s0011g02230.t01	GO:0006744	GO:0031305	GO:0047293	GO:0005739	GO:0002083	GO:0008412	GO:0009793	GO:0016765																																												
VIT_01s0011g02240.t01	GO:0005634	GO:0035673	GO:0007165	GO:0009056	GO:0016020																																															
VIT_01s0011g02250.t01	GO:0005634	GO:0035673	GO:0007165	GO:0009056	GO:0016020																																															
